test_id,question_id,subject,level,response_count,median_response_time,threshold,cap_bound
science_biology_2015,7,science,biology,504,16.0,4.8,False
science_biology_2015,8,science,biology,504,9.0,2.6999999999999997,False
science_biology_2015,9,science,biology,504,13.0,3.9,False
science_biology_2015,10,science,biology,504,22.0,6.6,False
science_biology_2015,11,science,biology,504,37.5,10.0,True
science_biology_2015,12,science,biology,504,13.0,3.9,False
science_biology_2015,13,science,biology,504,12.0,3.5999999999999996,False
science_biology_2015,14,science,biology,504,24.0,7.199999999999999,False
science_biology_2015,15,science,biology,504,19.0,5.7,False
science_biology_2015,16,science,biology,504,19.0,5.7,False
science_biology_2015,17,science,biology,504,23.0,6.8999999999999995,False
science_biology_2015,18,science,biology,504,12.0,3.5999999999999996,False
science_biology_2015,19,science,biology,504,17.0,5.1,False
science_biology_2015,20,science,biology,504,14.0,4.2,False
science_biology_2015,21,science,biology,504,25.0,7.5,False
science_biology_2015,22,science,biology,504,23.5,7.05,False
science_biology_2015,23,science,biology,504,17.0,5.1,False
science_biology_2015,24,science,biology,504,16.0,4.8,False
science_biology_2015,25,science,biology,504,51.0,10.0,True
science_biology_2015,26,science,biology,504,13.0,3.9,False
science_biology_2015,27,science,biology,504,15.0,4.5,False
science_biology_2015,28,science,biology,504,22.0,6.6,False
science_biology_2015,29,science,biology,504,33.0,9.9,False
science_biology_2015,30,science,biology,504,43.0,10.0,True
science_biology_2015,31,science,biology,504,18.0,5.3999999999999995,False
science_biology_2015,32,science,biology,504,24.5,7.35,False
science_biology_2015,33,science,biology,504,12.0,3.5999999999999996,False
science_biology_2015,34,science,biology,504,26.0,7.8,False
science_biology_2015,35,science,biology,504,14.0,4.2,False
science_biology_2015,36,science,biology,504,15.0,4.5,False
science_biology_2015,37,science,biology,504,10.0,3.0,False
science_biology_2015,38,science,biology,504,13.0,3.9,False
science_biology_2015,39,science,biology,504,29.0,8.7,False
science_biology_2015,40,science,biology,504,41.0,10.0,True
science_biology_2015,41,science,biology,504,12.0,3.5999999999999996,False
science_biology_2015,42,science,biology,504,12.0,3.5999999999999996,False
science_biology_2015,43,science,biology,504,18.0,5.3999999999999995,False
science_biology_2015,44,science,biology,504,17.0,5.1,False
science_biology_2015,45,science,biology,504,16.0,4.8,False
science_biology_2015,46,science,biology,504,19.0,5.7,False
science_chemistry_2015,1,science,chemistry,46,38.0,10.0,True
science_chemistry_2015,2,science,chemistry,46,12.0,3.5999999999999996,False
science_chemistry_2015,3,science,chemistry,46,12.5,3.75,False
science_chemistry_2015,4,science,chemistry,46,18.0,5.3999999999999995,False
science_chemistry_2015,5,science,chemistry,46,47.5,10.0,True
science_chemistry_2015,6,science,chemistry,46,37.5,10.0,True
science_chemistry_2015,7,science,chemistry,46,52.0,10.0,True
science_chemistry_2015,8,science,chemistry,46,16.5,4.95,False
science_chemistry_2015,9,science,chemistry,46,10.0,3.0,False
science_chemistry_2015,10,science,chemistry,46,11.0,3.3,False
science_chemistry_2015,11,science,chemistry,46,10.5,3.15,False
science_chemistry_2015,12,science,chemistry,46,22.0,6.6,False
science_chemistry_2015,13,science,chemistry,46,13.0,3.9,False
science_chemistry_2015,14,science,chemistry,46,12.5,3.75,False
science_chemistry_2015,15,science,chemistry,46,52.5,10.0,True
science_chemistry_2015,16,science,chemistry,46,24.0,7.199999999999999,False
science_chemistry_2015,17,science,chemistry,46,35.5,10.0,True
science_chemistry_2015,18,science,chemistry,46,16.0,4.8,False
science_chemistry_2015,19,science,chemistry,46,16.5,4.95,False
science_chemistry_2015,20,science,chemistry,46,13.0,3.9,False
science_chemistry_2015,21,science,chemistry,46,26.0,7.8,False
science_chemistry_2015,22,science,chemistry,46,22.0,6.6,False
science_chemistry_2015,23,science,chemistry,46,41.0,10.0,True
science_chemistry_2015,24,science,chemistry,46,21.5,6.45,False
science_chemistry_2015,25,science,chemistry,46,28.5,8.549999999999999,False
science_chemistry_2015,26,science,chemistry,46,42.5,10.0,True
science_chemistry_2015,27,science,chemistry,46,11.0,3.3,False
science_chemistry_2015,28,science,chemistry,46,46.5,10.0,True
science_chemistry_2015,29,science,chemistry,46,15.5,4.6499999999999995,False
science_chemistry_2015,30,science,chemistry,46,26.0,7.8,False
science_chemistry_2015,31,science,chemistry,46,18.5,5.55,False
science_chemistry_2015,32,science,chemistry,46,12.0,3.5999999999999996,False
science_chemistry_2015,33,science,chemistry,46,15.0,4.5,False
science_chemistry_2015,34,science,chemistry,46,17.0,5.1,False
science_chemistry_2015,35,science,chemistry,46,16.0,4.8,False
science_chemistry_2015,36,science,chemistry,46,37.0,10.0,True
science_chemistry_2015,37,science,chemistry,46,10.5,3.15,False
science_chemistry_2015,38,science,chemistry,46,22.5,6.75,False
science_chemistry_2015,39,science,chemistry,46,9.5,2.85,False
science_chemistry_2015,40,science,chemistry,46,12.5,3.75,False
science_chemistry_2015,41,science,chemistry,46,6.0,1.7999999999999998,False
science_chemistry_2015,42,science,chemistry,46,13.5,4.05,False
science_chemistry_2015,43,science,chemistry,46,21.0,6.3,False
science_chemistry_2015,44,science,chemistry,46,13.0,3.9,False
science_chemistry_2015,45,science,chemistry,46,11.0,3.3,False
science_chemistry_2015,46,science,chemistry,46,13.0,3.9,False
science_earth_sci_2015,1,science,earth_sci,213,16.0,4.8,False
science_earth_sci_2015,2,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,3,science,earth_sci,213,6.0,1.7999999999999998,False
science_earth_sci_2015,4,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,5,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,6,science,earth_sci,213,13.0,3.9,False
science_earth_sci_2015,7,science,earth_sci,213,25.0,7.5,False
science_earth_sci_2015,8,science,earth_sci,213,46.0,10.0,True
science_earth_sci_2015,9,science,earth_sci,213,20.0,6.0,False
science_earth_sci_2015,10,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,11,science,earth_sci,213,11.0,3.3,False
science_earth_sci_2015,12,science,earth_sci,213,5.0,1.5,False
science_earth_sci_2015,13,science,earth_sci,213,16.0,4.8,False
science_earth_sci_2015,14,science,earth_sci,213,9.0,2.6999999999999997,False
science_earth_sci_2015,15,science,earth_sci,213,7.0,2.1,False
science_earth_sci_2015,16,science,earth_sci,213,9.0,2.6999999999999997,False
science_earth_sci_2015,17,science,earth_sci,213,7.0,2.1,False
science_earth_sci_2015,18,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,19,science,earth_sci,213,14.0,4.2,False
science_earth_sci_2015,20,science,earth_sci,213,11.0,3.3,False
science_earth_sci_2015,21,science,earth_sci,213,12.0,3.5999999999999996,False
science_earth_sci_2015,22,science,earth_sci,213,9.0,2.6999999999999997,False
science_earth_sci_2015,23,science,earth_sci,213,11.0,3.3,False
science_earth_sci_2015,24,science,earth_sci,213,12.0,3.5999999999999996,False
science_earth_sci_2015,25,science,earth_sci,213,7.0,2.1,False
science_earth_sci_2015,26,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,27,science,earth_sci,213,7.0,2.1,False
science_earth_sci_2015,28,science,earth_sci,213,31.0,9.299999999999999,False
science_earth_sci_2015,29,science,earth_sci,213,16.0,4.8,False
science_earth_sci_2015,30,science,earth_sci,213,8.0,2.4,False
science_earth_sci_2015,31,science,earth_sci,213,7.0,2.1,False
science_earth_sci_2015,32,science,earth_sci,213,6.0,1.7999999999999998,False
science_earth_sci_2015,33,science,earth_sci,213,11.0,3.3,False
science_earth_sci_2015,34,science,earth_sci,213,15.0,4.5,False
science_earth_sci_2015,35,science,earth_sci,213,13.0,3.9,False
science_earth_sci_2015,36,science,earth_sci,213,23.0,6.8999999999999995,False
science_earth_sci_2015,37,science,earth_sci,213,12.0,3.5999999999999996,False
science_earth_sci_2015,38,science,earth_sci,213,14.0,4.2,False
science_earth_sci_2015,39,science,earth_sci,213,12.0,3.5999999999999996,False
science_earth_sci_2015,40,science,earth_sci,213,10.0,3.0,False
science_earth_sci_2015,41,science,earth_sci,213,24.0,7.199999999999999,False
science_earth_sci_2015,42,science,earth_sci,213,15.0,4.5,False
science_earth_sci_2015,43,science,earth_sci,213,21.0,6.3,False
science_earth_sci_2015,44,science,earth_sci,213,11.0,3.3,False
science_earth_sci_2015,45,science,earth_sci,213,11.0,3.3,False
science_grade5_2015,1,science,grade5,899,6.0,1.7999999999999998,False
science_grade5_2015,2,science,grade5,899,7.0,2.1,False
science_grade5_2015,3,science,grade5,899,9.0,2.6999999999999997,False
science_grade5_2015,4,science,grade5,899,5.0,1.5,False
science_grade5_2015,5,science,grade5,899,12.0,3.5999999999999996,False
science_grade5_2015,6,science,grade5,899,8.0,2.4,False
science_grade5_2015,7,science,grade5,899,8.0,2.4,False
science_grade5_2015,8,science,grade5,899,9.0,2.6999999999999997,False
science_grade5_2015,9,science,grade5,899,6.0,1.7999999999999998,False
science_grade5_2015,10,science,grade5,899,8.0,2.4,False
science_grade5_2015,12,science,grade5,899,8.0,2.4,False
science_grade5_2015,13,science,grade5,899,10.0,3.0,False
science_grade5_2015,14,science,grade5,899,11.0,3.3,False
science_grade5_2015,15,science,grade5,899,7.0,2.1,False
science_grade5_2015,16,science,grade5,899,5.0,1.5,False
science_grade5_2015,17,science,grade5,899,11.0,3.3,False
science_grade5_2015,18,science,grade5,899,11.0,3.3,False
science_grade5_2015,19,science,grade5,899,18.0,5.3999999999999995,False
science_grade5_2015,20,science,grade5,899,8.0,2.4,False
science_grade5_2015,21,science,grade5,899,8.0,2.4,False
science_grade5_2015,22,science,grade5,899,6.0,1.7999999999999998,False
science_grade5_2015,23,science,grade5,899,12.0,3.5999999999999996,False
science_grade5_2015,24,science,grade5,899,9.0,2.6999999999999997,False
science_grade5_2015,25,science,grade5,899,8.0,2.4,False
science_grade5_2015,26,science,grade5,899,7.0,2.1,False
science_grade5_2015,27,science,grade5,899,6.0,1.7999999999999998,False
science_grade5_2015,28,science,grade5,899,12.0,3.5999999999999996,False
science_grade5_2015,29,science,grade5,899,13.0,3.9,False
science_grade5_2015,30,science,grade5,899,26.0,7.8,False
science_grade5_2015,31,science,grade5,899,12.0,3.5999999999999996,False
science_grade5_2015,32,science,grade5,899,8.0,2.4,False
science_grade5_2015,33,science,grade5,899,16.0,4.8,False
science_grade5_2015,34,science,grade5,899,6.0,1.7999999999999998,False
science_grade5_2015,35,science,grade5,899,8.0,2.4,False
science_grade5_2015,36,science,grade5,899,8.0,2.4,False
science_grade5_2015,37,science,grade5,899,6.0,1.7999999999999998,False
science_grade8_2015,1,science,grade8,82,10.0,3.0,False
science_grade8_2015,2,science,grade8,82,10.5,3.15,False
science_grade8_2015,3,science,grade8,82,20.0,6.0,False
science_grade8_2015,4,science,grade8,82,12.0,3.5999999999999996,False
science_grade8_2015,5,science,grade8,82,18.0,5.3999999999999995,False
science_grade8_2015,6,science,grade8,82,9.0,2.6999999999999997,False
science_grade8_2015,7,science,grade8,82,11.0,3.3,False
science_grade8_2015,8,science,grade8,82,9.0,2.6999999999999997,False
science_grade8_2015,9,science,grade8,82,13.0,3.9,False
science_grade8_2015,10,science,grade8,82,20.0,6.0,False
science_grade8_2015,11,science,grade8,82,34.5,10.0,True
science_grade8_2015,12,science,grade8,82,5.0,1.5,False
science_grade8_2015,13,science,grade8,82,30.5,9.15,False
science_grade8_2015,14,science,grade8,82,17.0,5.1,False
science_grade8_2015,15,science,grade8,82,12.0,3.5999999999999996,False
science_grade8_2015,16,science,grade8,82,28.5,8.549999999999999,False
science_grade8_2015,17,science,grade8,82,8.0,2.4,False
science_grade8_2015,18,science,grade8,82,15.5,4.6499999999999995,False
science_grade8_2015,19,science,grade8,82,25.0,7.5,False
science_grade8_2015,20,science,grade8,82,7.0,2.1,False
science_grade8_2015,21,science,grade8,82,14.5,4.35,False
science_grade8_2015,22,science,grade8,82,11.0,3.3,False
science_grade8_2015,23,science,grade8,82,18.5,5.55,False
science_grade8_2015,24,science,grade8,82,11.5,3.4499999999999997,False
science_grade8_2015,25,science,grade8,82,19.0,5.7,False
science_grade8_2015,26,science,grade8,82,20.0,6.0,False
science_grade8_2015,27,science,grade8,82,17.5,5.25,False
science_grade8_2015,28,science,grade8,82,11.0,3.3,False
science_grade8_2015,29,science,grade8,82,13.0,3.9,False
science_grade8_2015,30,science,grade8,82,17.5,5.25,False
science_grade8_2015,31,science,grade8,82,8.0,2.4,False
science_grade8_2015,32,science,grade8,82,13.0,3.9,False
science_grade8_2015,33,science,grade8,82,10.5,3.15,False
science_grade8_2015,34,science,grade8,82,10.0,3.0,False
science_grade8_2015,35,science,grade8,82,10.5,3.15,False
science_grade8_2015,36,science,grade8,82,15.5,4.6499999999999995,False
science_grade8_2015,37,science,grade8,82,14.5,4.35,False
science_grade8_2015,38,science,grade8,82,8.5,2.55,False
science_grade8_2015,39,science,grade8,82,23.0,6.8999999999999995,False
science_grade8_2015,40,science,grade8,82,19.0,5.7,False
science_grade8_2015,41,science,grade8,82,9.0,2.6999999999999997,False
science_grade8_2015,42,science,grade8,82,15.5,4.6499999999999995,False
science_grade8_2015,43,science,grade8,82,20.0,6.0,False
science_grade8_2015,44,science,grade8,82,9.5,2.85,False
science_grade8_2015,45,science,grade8,82,8.0,2.4,False
science_grade8_2015,46,science,grade8,82,13.0,3.9,False
science_grade8_2015,47,science,grade8,82,11.0,3.3,False
science_grade8_2015,48,science,grade8,82,10.0,3.0,False
